Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.U2af381	raw_count.U2af382	raw_count.U2af383	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.U2af381	percentage_usage.U2af382	percentage_usage.U2af383	deltaPSI
Dnah3	chr3L_+_4869073_4870034_4870038_4870142	5_Junction_151670_Junction_151671_Junction_151672	J001	0.00642428648579691	229.767651922795	6.69906103515365e-52	2.57011120389708e-50	0.0309460275211023	1.82251204490759	9.79152087511916	chr3L	4869073	4870034	962	+	0	0	1	9	18	19	0.00%	0.00%	0.15%	39.13%	40.00%	37.25%	-0.387433333333333
Dnah3	chr3L_+_4869073_4870034_4870038_4870142	5_Junction_151670_Junction_151671_Junction_151672	J002	0.009738569994761	112.603021366058	2.63605739752814e-26	4.23783476255721e-25	0.0598412130940983	1.56318622806422	7.91172540161378	chr3L	4869073	4870038	966	+	0	1	1	6	10	9	0.00%	0.30%	0.15%	26.09%	22.22%	17.65%	-0.218366666666667
Dnah3	chr3L_+_4869073_4870034_4870038_4870142	5_Junction_151670_Junction_151671_Junction_151672	J003	0.00368056879008639	369.344012113193	2.60029929965868e-82	1.76391284498041e-80	2.02110080400574	1.84089765109128	-0.605775068570582	chr3L	4869073	4870142	1070	+	422	335	670	8	17	23	100.00%	99.70%	99.70%	34.78%	37.78%	45.10%	0.6058
Dnah3	chr3L_+_4873001_4873078_4873759	5_Junction_151691_Junction_151692	J001	0.00405946967577418	81.3220817852131	1.91771784107191e-19	2.14156884876365e-18	2.20994850528976	2.20662040628644	-0.0111245707929601	chr3L	4873001	4873078	78	+	406	377	674	42	57	71	100.00%	100.00%	100.00%	87.50%	89.06%	92.21%	0.1041
Dnah3	chr3L_+_4873001_4873078_4873759	5_Junction_151691_Junction_151692	J002	0.0122509020098946	78.3272578862053	8.73087519253079e-19	9.39930716038998e-18	0.000109651377041531	1.2757255110584	16.110656850055	chr3L	4873001	4873759	759	+	0	0	0	6	7	6	0.00%	0.00%	0.00%	12.50%	10.94%	7.79%	-0.1041
Dnah3	chr3L_+_4886978_4887289_4887324	5_Junction_151747_Junction_151749	J001	0.00780794750405218	314.016408210185	2.91269523097603e-70	1.62203904447005e-68	6.57345307744855e-05	1.97041066536977	19.2196605335703	chr3L	4886978	4887289	312	+	0	0	0	21	25	20	0.00%	0.00%	0.00%	55.26%	50.00%	42.55%	-0.4927
Dnah3	chr3L_+_4886978_4887289_4887324	5_Junction_151747_Junction_151749	J002	0.00405946967577418	330.952841663754	5.96016201132364e-74	3.57669722310405e-72	1.99924832623259	1.98957592440103	-0.0324598320915888	chr3L	4886978	4887324	347	+	396	299	643	17	25	27	100.00%	100.00%	100.00%	44.74%	50.00%	57.45%	0.4927
Dnah3	chr3L_+_4892168_4892399_4892424	5_Junction_151780_Junction_151781	J001	0.00401451060209515	53.241842027657	2.94909675080384e-13	2.11557728304167e-12	2.19137213929937	2.18877791663612	-0.00867381440920045	chr3L	4892168	4892399	232	+	439	342	671	45	47	65	100.00%	100.00%	100.00%	95.74%	90.38%	92.86%	0.0700666666666666
Dnah3	chr3L_+_4892168_4892399_4892424	5_Junction_151780_Junction_151781	J002	0.0179142877144746	51.0376604825536	9.06107154933779e-13	6.21941726303536e-12	0.000104333591771112	1.10407149043562	15.5724830157872	chr3L	4892168	4892424	257	+	0	0	0	2	5	5	0.00%	0.00%	0.00%	4.26%	9.62%	7.14%	-0.0700666666666667
NONE	chr3L_+_5189388_5189451_5191271	5_Junction_152202_Junction_152204	J001	0.0149623217080547	57.3650139495324	3.61989443229669e-14	2.80752779498045e-13	0.495698920114534	0.00193294417933169	-8.90012606033305	chr3L	5189388	5189451	64	+	21	11	13	0	0	0	100.00%	100.00%	100.00%	0.00%	0.00%	0.00%	1
NONE	chr3L_+_5189388_5189451_5191271	5_Junction_152202_Junction_152204	J002	0.0370516225545292	54.5859389756199	1.48796469715394e-13	1.09559537536609e-12	3.2842438855232e-05	1.47657307734363	18.5468673417031	chr3L	5189388	5191271	1884	+	0	0	0	5	5	3	0.00%	0.00%	0.00%	100.00%	100.00%	100.00%	-1
MED14	chr3L_+_598708_598904_599297	5_Junction_153710_Junction_153711	J001	0.0252875811448115	24.2370866664024	8.51762411015145e-07	3.11741250913225e-06	0.000377389512776367	0.948549050815217	13.1464817512761	chr3L	598708	598904	197	+	0	0	0	5	7	7	0.00%	0.00%	0.00%	55.56%	87.50%	63.64%	-0.689
MED14	chr3L_+_598708_598904_599297	5_Junction_153710_Junction_153711	J002	0.0191090083794281	24.6384909169479	6.91565323072892e-07	2.55951626904929e-06	0.744669428346921	0.675901870807144	-0.283833438678114	chr3L	598708	599297	590	+	8	3	7	4	1	4	100.00%	100.00%	100.00%	44.44%	12.50%	36.36%	0.689
tant	chr3L_+_6055419_6055474_6055477_6055575	5_Junction_153786_Junction_153787_Junction_153788	J001	0.00824106231407421	9.1848662323608	0.00244024366619366	0.0054922758143026	0.586144967491837	0.953981676109091	1.48499358430161	chr3L	6055419	6055474	56	+	2	1	4	13	6	12	1.56%	0.86%	2.40%	6.67%	3.51%	6.00%	-0.0378666666666667
tant	chr3L_+_6055419_6055474_6055477_6055575	5_Junction_153786_Junction_153787_Junction_153788	J002	0.0179063434298493	53.3036871618674	2.85769655926997e-13	2.05114138348083e-12	1.49612797069	1.88219104354285	1.31020677928191	chr3L	6055419	6055477	59	+	31	19	24	109	91	91	24.22%	16.38%	14.37%	55.90%	53.22%	45.50%	-0.332166666666667
tant	chr3L_+_6055419_6055474_6055477_6055575	5_Junction_153786_Junction_153787_Junction_153788	J003	0.0161038855703486	65.8361270269406	4.90017403069007e-16	4.39412371522279e-15	2.13205600097753	1.80642988651232	-1.09372964403248	chr3L	6055419	6055575	157	+	95	96	139	73	74	97	74.22%	82.76%	83.23%	37.44%	43.27%	48.50%	0.37
tant	chr3L_+_6055663_6055715_6055758	5_Junction_153794_Junction_153795	J001	0.00301868042712869	355.290111940674	2.98653132318535e-79	1.94211416918268e-77	2.31816606216803	2.17987612051465	-0.462004286451279	chr3L	6055663	6055715	53	+	240	178	276	155	128	143	100.00%	100.00%	99.28%	63.79%	57.66%	62.72%	0.3837
tant	chr3L_+_6055663_6055715_6055758	5_Junction_153794_Junction_153795	J002	0.00378252437211767	343.56237186781	1.06920528391291e-76	6.7031018728184e-75	0.203365531403354	1.97780403718583	7.29851746394298	chr3L	6055663	6055758	96	+	0	0	2	88	94	85	0.00%	0.00%	0.72%	36.21%	42.34%	37.28%	-0.3837
CG13293	chr3L_+_6088077_6088689_6100467	5_Junction_153884_Junction_153890	J001	0.0112110648377519	27.2716685437665	1.76782816786369e-07	7.03746922497776e-07	1.07854067729665	1.03416652559013	-0.161609372563631	chr3L	6088077	6088689	613	+	9	4	12	14	6	21	100.00%	100.00%	100.00%	45.16%	37.50%	56.76%	0.535266666666667
CG13293	chr3L_+_6088077_6088689_6100467	5_Junction_153884_Junction_153890	J002	0.0133671803979521	27.0356717767388	1.99735253525641e-07	7.90213885412249e-07	0.000571660874958468	1.05270498409533	12.9315600634933	chr3L	6088077	6100467	12391	+	0	0	0	17	10	16	0.00%	0.00%	0.00%	54.84%	62.50%	43.24%	-0.535266666666667
Tnpo	chr3L_+_6194150_6194216_6194285	5_Junction_154156_Junction_154157	J001	0.00286419004316696	69.822062701997	6.49028600161394e-17	6.17235490169637e-16	2.34158833964888	2.33656645402101	-0.0167591102098337	chr3L	6194150	6194216	67	+	137	115	189	322	367	332	100.00%	100.00%	100.00%	91.48%	91.07%	88.77%	0.0956
Tnpo	chr3L_+_6194150_6194216_6194285	5_Junction_154156_Junction_154157	J002	0.00442000397306424	68.1924476544246	1.48292626065997e-16	1.37878314522037e-15	0.000462856032854344	1.37765228433042	14.3878160757596	chr3L	6194150	6194285	136	+	0	0	0	30	36	42	0.00%	0.00%	0.00%	8.52%	8.93%	11.23%	-0.0956
Tnpo	chr3L_+_6197557_6197612_6200433	5_Junction_154187_Junction_154193	J001	0.00405946967577418	10.9928961445475	0.000914617763891722	0.00220481028145324	2.42289513791683	2.42127877853467	-0.00538982295645596	chr3L	6197557	6197612	56	+	201	147	257	365	384	345	100.00%	100.00%	100.00%	98.65%	98.46%	99.14%	0.0125
Tnpo	chr3L_+_6197557_6197612_6200433	5_Junction_154187_Junction_154193	J002	0.0139583644001912	10.6768791514877	0.00108482928117373	0.00258378171511544	0.000447205976673728	0.639345762468613	11.6706301680894	chr3L	6197557	6200433	2877	+	0	0	0	5	6	3	0.00%	0.00%	0.00%	1.35%	1.54%	0.86%	-0.0125
CG8219	chr3L_+_6201322_6201374_6201395	5_Junction_154220_Junction_154221	J001	0.00102762063168652	83.3012984835435	7.04533133570021e-20	8.07179467698882e-19	2.94394885057317	2.90284667067532	-0.136701617859559	chr3L	6201322	6201374	53	+	593	445	612	1250	1420	1362	98.50%	99.11%	97.61%	92.59%	92.69%	92.72%	0.0574
CG8219	chr3L_+_6201322_6201374_6201395	5_Junction_154220_Junction_154221	J002	0.00128416796098507	81.9816036354822	1.37359260242282e-19	1.54684864667049e-18	1.20045778172045	1.80723156276136	2.08691827652401	chr3L	6201322	6201395	74	+	9	4	15	100	112	107	1.50%	0.89%	2.39%	7.41%	7.31%	7.28%	-0.0574
CG8219	chr3L_+_6202443_6202499_6202538	5_Junction_154228_Junction_154230	J001	0.00267423971838868	20.9539605289612	4.70454217746144e-06	1.56826111348963e-05	3.02799349628316	3.02698998397376	-0.003336727787417	chr3L	6202443	6202499	57	+	678	539	838	1707	1845	1700	100.00%	100.00%	100.00%	99.30%	99.41%	99.36%	0.00643333333333329
CG8219	chr3L_+_6202443_6202499_6202538	5_Junction_154228_Junction_154230	J002	0.00631034632893352	20.5446924386003	5.82550888263927e-06	1.91851155080662e-05	0.000306917147246602	0.896373665394011	13.2479269730691	chr3L	6202443	6202538	96	+	0	0	0	12	11	11	0.00%	0.00%	0.00%	0.70%	0.59%	0.64%	-0.00643333333333333
CG45084	chr2L_+_16045392_16045822_16045839	5_Junction_15468_Junction_15469	J001	0.0137358520265073	30.274524348987	3.75019330658864e-08	1.61344135931735e-07	0.000166568008931673	0.913998926961691	14.1967669711604	chr2L	16045392	16045822	431	+	0	0	0	3	8	7	0.00%	0.00%	0.00%	0.31%	0.73%	0.68%	-0.00573333333333333
CG45084	chr2L_+_16045392_16045822_16045839	5_Junction_15468_Junction_15469	J002	0.004359151308264	31.6850410022332	1.81313405766388e-08	8.0992353584671e-08	3.09420117039967	3.09304240127739	-0.0038524530895625	chr2L	16045392	16045839	448	+	1491	1252	2017	969	1089	1030	100.00%	100.00%	100.00%	99.69%	99.27%	99.32%	0.00573333333333337
Rexo5	chr3L_+_6603893_6603942_6603961_6603990_6603995	5_Junction_154885_Junction_154886_Junction_154887_Junction_154888	J001	0.0606129367664862	1.4648773650986	0.226155672540928	0.32993152639979	0.861966780103729	1.06080711395164	0.742584303090585	chr3L	6603893	6603942	50	+	5	7	9	12	15	3	0.16%	0.25%	0.22%	0.46%	0.48%	0.11%	-0.0014
Rexo5	chr3L_+_6603893_6603942_6603961_6603990_6603995	5_Junction_154885_Junction_154886_Junction_154887_Junction_154888	J002	0.00127004312595283	148.09509550819	4.52213712870261e-34	1.00929021245041e-32	3.47898791831093	3.46841390640994	-0.0351379127475138	chr3L	6603893	6603961	69	+	3139	2828	4129	2540	3084	2736	99.84%	99.75%	99.76%	97.92%	98.00%	98.06%	0.0179
Rexo5	chr3L_+_6603893_6603942_6603961_6603990_6603995	5_Junction_154885_Junction_154886_Junction_154887_Junction_154888	J003	0.00490306085321432	84.1879638717677	4.49901305431275e-20	5.21171500892469e-19	0.113518080260509	1.37143793356431	6.23623447066208	chr3L	6603893	6603990	98	+	0	0	1	16	23	25	0.00%	0.00%	0.02%	0.62%	0.73%	0.90%	-0.00743333333333333
Rexo5	chr3L_+_6603893_6603942_6603961_6603990_6603995	5_Junction_154885_Junction_154886_Junction_154887_Junction_154888	J004	0.00382921099981004	111.563478039994	4.45316097197798e-26	7.07795824125161e-25	0.000227295239502972	1.44884341738755	15.6602060698138	chr3L	6603893	6603995	103	+	0	0	0	26	25	26	0.00%	0.00%	0.00%	1.00%	0.79%	0.93%	-0.00906666666666667
CG8519	chr3L_+_6705570_6706612_6708347_6714972	5_Junction_155020_Junction_155022_Junction_155025	J001	0.084321902033412	2.44001308607115	0.118275238993793	0.188357735282944	0.509345599890962	0.000775885609804748	-10.2850571165979	chr3L	6705570	6706612	1043	+	7	10	5	0	0	0	3.15%	5.56%	1.67%	0.00%	0.00%	0.00%	0.0346
CG8519	chr3L_+_6705570_6706612_6708347_6714972	5_Junction_155020_Junction_155022_Junction_155025	J002	0.00403843539466756	18.2793811912048	1.90760773031929e-05	5.85279530614852e-05	1.82044718177991	1.72445200886741	-0.324378355067555	chr3L	6705570	6708347	2778	+	209	167	285	11	17	21	94.14%	92.78%	95.32%	100.00%	70.83%	72.41%	0.13
CG8519	chr3L_+_6705570_6706612_6708347_6714972	5_Junction_155020_Junction_155022_Junction_155025	J003	0.0103996435227991	32.5845247342962	1.14119798571346e-08	5.21928162872385e-08	0.443871374079402	1.22815336206109	3.16091897428634	chr3L	6705570	6714972	9403	+	6	3	9	0	7	8	2.70%	1.67%	3.01%	0.00%	29.17%	27.59%	-0.1646
tow	chr3L_+_6947915_6947969_6947984	5_Junction_155331_Junction_155332	J001	0.719831279441476	5.61442389695758	0.0178132361208898	0.034331575002007	0.195278200114149	0.690358228476014	2.78081038874549	chr3L	6947915	6947969	55	+	0	1	0	11	5	4	0.00%	33.33%	0.00%	100.00%	62.50%	36.36%	-0.551766666666667
tow	chr3L_+_6947915_6947969_6947984	5_Junction_155331_Junction_155332	J002	0.709774940147496	5.66186882941653	0.0173376397242348	0.0334934656139667	0.924975243910035	0.465672824303316	-1.94757830268741	chr3L	6947915	6947984	70	+	5	2	7	0	3	7	100.00%	66.67%	100.00%	0.00%	37.50%	63.64%	0.551766666666667
qm	chr3L_+_7349017_7351267_7351284_7351303	5_Junction_156261_Junction_156262_Junction_156263	J001	0.0188157368651321	4.79741187106426	0.0285025235578184	0.0526526571150588	2.00870389013022	2.10650605985181	0.327768483250946	chr3L	7349017	7351267	2251	+	125	97	130	98	152	97	77.64%	67.36%	73.03%	75.38%	83.06%	85.84%	-0.0874999999999999
qm	chr3L_+_7349017_7351267_7351284_7351303	5_Junction_156261_Junction_156262_Junction_156263	J002	0.00885480668901972	36.912902888431	1.23525762478246e-09	6.26203525147506e-09	0.000279291666302695	1.02323526888138	13.8576591092843	chr3L	7349017	7351284	2268	+	0	0	0	7	13	6	0.00%	0.00%	0.00%	5.38%	7.10%	5.31%	-0.0593
qm	chr3L_+_7349017_7351267_7351284_7351303	5_Junction_156261_Junction_156262_Junction_156263	J003	0.0371185840069628	11.5244455104674	0.000686869355303707	0.00168764108484328	1.58987889960417	1.3125130751583	-0.955831388852945	chr3L	7349017	7351303	2287	+	36	47	48	25	18	10	22.36%	32.64%	26.97%	19.23%	9.84%	8.85%	0.146833333333333
smid	chr3L_+_7382334_7382385_7382407	5_Junction_156470_Junction_156471	J001	0.235139811455267	9.92295337308902	0.00163230250390363	0.00378003984318843	2.35463228396467	2.28827654676516	-0.221486582719865	chr3L	7382334	7382385	52	+	133	132	192	301	340	268	100.00%	100.00%	100.00%	96.17%	99.42%	95.37%	0.0301333333333332
smid	chr3L_+_7382334_7382385_7382407	5_Junction_156470_Junction_156471	J002	0.271792412605068	9.28979430844575	0.00230434033586708	0.00520975593499404	0.000412061189972617	0.838082456842711	12.598651005662	chr3L	7382334	7382407	74	+	0	0	0	12	2	13	0.00%	0.00%	0.00%	3.83%	0.58%	4.63%	-0.0301333333333333
CG42660	chr3L_+_7466029_7466085_7466131	5_Junction_156705_Junction_156706	J001	0.0779089751461404	6.20954751251057	0.0127063104521344	0.0252082260722786	2.56440106573684	2.43170602907991	-0.442213559295988	chr3L	7466029	7466085	57	+	558	429	657	170	220	183	99.47%	97.72%	98.50%	98.27%	94.42%	95.31%	0.0256333333333334
CG42660	chr3L_+_7466029_7466085_7466131	5_Junction_156705_Junction_156706	J002	0.0868292377157604	5.81656709374782	0.0158759013517804	0.0309096222287545	0.789906117390425	1.10273191165512	1.17590999370167	chr3L	7466029	7466131	103	+	3	10	10	3	13	9	0.53%	2.28%	1.50%	1.73%	5.58%	4.69%	-0.0256333333333333
Tsp66A	chr3L_+_7468096_7468144_7468154_7468191_7469481_7486115	5_Junction_156783_Junction_156784_Junction_156786_Junction_156789_Junction_156798	J001	0.000854532678992019	206.736982771881	7.07603007290694e-47	2.3691204454724e-45	2.84513307233091	2.77693246102934	-0.226908493160915	chr3L	7468096	7468144	49	+	1492	1217	1877	233	350	286	94.85%	94.34%	94.51%	77.67%	79.91%	79.22%	0.156333333333333
Tsp66A	chr3L_+_7468096_7468144_7468154_7468191_7469481_7486115	5_Junction_156783_Junction_156784_Junction_156786_Junction_156789_Junction_156798	J002	0.00124454076876969	51.9374554868167	5.729694276179e-13	4.00269171802117e-12	1.61137337421228	1.96933666358136	1.20930349106705	chr3L	7468096	7468154	59	+	79	73	109	40	55	39	5.02%	5.66%	5.49%	13.33%	12.56%	10.80%	-0.0684
Tsp66A	chr3L_+_7468096_7468144_7468154_7468191_7469481_7486115	5_Junction_156783_Junction_156784_Junction_156786_Junction_156789_Junction_156798	J003	0.00415982014068438	175.725540154262	4.15689623790415e-40	1.13688052643762e-38	0.115831693998646	1.62604846925453	7.07705442491954	chr3L	7468096	7468191	96	+	2	0	0	16	24	20	0.13%	0.00%	0.00%	5.33%	5.48%	5.54%	-0.0540666666666667
Tsp66A	chr3L_+_7468096_7468144_7468154_7468191_7469481_7486115	5_Junction_156783_Junction_156784_Junction_156786_Junction_156789_Junction_156798	J004	0.128665944503793	39.0665450854415	4.09603126535718e-10	2.18540544844879e-09	0.000171635802512579	1.19375709441814	15.1749636620924	chr3L	7468096	7469481	1386	+	0	0	0	7	3	11	0.00%	0.00%	0.00%	2.33%	0.68%	3.05%	-0.0202
Tsp66A	chr3L_+_7468096_7468144_7468154_7468191_7469481_7486115	5_Junction_156783_Junction_156784_Junction_156786_Junction_156789_Junction_156798	J005	0.0119675535614505	47.3456368641923	5.95104337753567e-12	3.79132556895157e-11	1.94933050216168e-05	1.05380992962334	17.8106129844721	chr3L	7468096	7486115	18020	+	0	0	0	4	6	5	0.00%	0.00%	0.00%	1.33%	1.37%	1.39%	-0.0136333333333333
CG43292	chr3L_+_7475692_7475744_7476351_7476410	5_Junction_156835_Junction_156838_Junction_156839	J001	0.0472091547951419	267.719934576894	3.56325780071086e-60	1.62607309091196e-58	2.28616666784559	2.23646110860258	-0.166028433729098	chr3L	7475692	7475744	53	+	558	537	734	39	71	62	100.00%	100.00%	100.00%	34.82%	51.45%	53.91%	0.532733333333333
CG43292	chr3L_+_7475692_7475744_7476351_7476410	5_Junction_156835_Junction_156838_Junction_156839	J002	0.0301319795441255	63.740196744317	1.4195823115909e-15	1.23190054485891e-14	3.37319091139787e-05	1.34203665354986	18.0431899764535	chr3L	7475692	7476351	660	+	0	0	0	3	10	8	0.00%	0.00%	0.00%	2.68%	7.25%	6.96%	-0.0563
CG43292	chr3L_+_7475692_7475744_7476351_7476410	5_Junction_156835_Junction_156838_Junction_156839	J003	0.0839335184978721	172.761876655812	1.84489984305278e-39	4.95659626566202e-38	3.3734211450769e-05	2.24085028171214	21.0877515487866	chr3L	7475692	7476410	719	+	0	0	0	70	57	45	0.00%	0.00%	0.00%	62.50%	41.30%	39.13%	-0.476433333333333
CG7546	chr3L_+_7514354_7514647_7515046_7515055	5_Junction_156956_Junction_156957_Junction_156958	J001	0.024237723429054	28.0743891395033	1.16740569926182e-07	4.74673096374004e-07	2.05010479682561	1.77677083939929	-0.919408602646851	chr3L	7514354	7514647	294	+	123	68	137	75	61	55	47.13%	32.08%	40.77%	21.93%	16.35%	15.90%	0.219333333333333
CG7546	chr3L_+_7514354_7514647_7515046_7515055	5_Junction_156956_Junction_156957_Junction_156958	J002	0.0278531226889585	22.0251130106296	2.69106325991457e-06	9.2502228307645e-06	2.21714959327737	2.42038748649437	0.678428135743687	chr3L	7514354	7515046	693	+	135	144	199	261	306	288	51.72%	67.92%	59.23%	76.32%	82.04%	83.24%	-0.2091
CG7546	chr3L_+_7514354_7514647_7515046_7515055	5_Junction_156956_Junction_156957_Junction_156958	J003	0.0358175355706974	4.91605422539445	0.0266082202293291	0.0494913726518376	0.307722120580504	0.748093578934939	2.1571277463766	chr3L	7514354	7515055	702	+	3	0	0	6	6	3	1.15%	0.00%	0.00%	1.75%	1.61%	0.87%	-0.0102666666666667
CG7546	chr3L_+_7516050_7516114_7516117	5_Junction_156968_Junction_156969	J001	0.0296803850653918	4.29144912594492	0.0383045043640576	0.0687551988299002	2.50649983284203	2.56089286199317	0.181220367005061	chr3L	7516050	7516114	65	+	270	240	389	427	426	382	96.09%	96.77%	96.77%	99.30%	97.04%	98.45%	-0.0172
CG7546	chr3L_+_7516050_7516114_7516117	5_Junction_156968_Junction_156969	J002	0.0342506503940028	4.10986789406932	0.0426336925225919	0.0756421039139235	1.09560213031083	0.869815001677148	-0.838526801289019	chr3L	7516050	7516117	68	+	11	8	13	3	13	6	3.91%	3.23%	3.23%	0.70%	2.96%	1.55%	0.0172
CG4995	chr2L_+_10323779_10323827_10323846	5_Junction_1570_Junction_1571	J001	0.00291305791775144	6.72888899872167	0.00948636682044458	0.0192625235268541	1.13162163906209	0.769578093898184	-1.36079139955761	chr2L	10323779	10323827	49	+	34	26	37	1	1	4	1.03%	0.88%	0.90%	0.21%	0.16%	0.71%	0.00576666666666667
CG4995	chr2L_+_10323779_10323827_10323846	5_Junction_1570_Junction_1571	J002	0.00184999960210512	6.81990569011019	0.00901473285530196	0.0183804654848633	3.12422242060762	3.13234837084403	0.0270139276011001	chr2L	10323779	10323846	68	+	3274	2920	4089	481	631	556	98.97%	99.12%	99.10%	99.79%	99.84%	99.29%	-0.00576666666666659
Pura	chr3L_+_7617602_7619786_7624596	5_Junction_157199_Junction_157200	J001	0.102362074533027	23.9758179513369	9.75532923150228e-07	3.5431236891994e-06	2.08865780924481	2.0542172073213	-0.115388332626904	chr3L	7617602	7619786	2185	+	165	122	193	91	111	71	100.00%	100.00%	100.00%	90.10%	92.50%	98.61%	0.0626333333333333
Pura	chr3L_+_7617602_7619786_7624596	5_Junction_157199_Junction_157200	J002	0.132422487482603	21.7382043329112	3.12505404626579e-06	1.06598014371371e-05	0.00032241361444415	0.965603165266813	13.4373977186072	chr3L	7617602	7624596	6995	+	0	0	0	10	9	1	0.00%	0.00%	0.00%	9.90%	7.50%	1.39%	-0.0626333333333333
