Gene	AS_event_ID	chromosome	strand	common_5_SS_coor	A3SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
CG11377	chr2L_+_102906_102963_103004	chr2L	+	102906	102963;103004	5.59637943354389e-18	5.71477821042486e-17	-0.1678;0.1678
GABA-B-R1	chr2L_+_15026837_15026907_15029587	chr2L	+	15026837	15026907;15029587	2.30527494248008e-23	3.21632391623727e-22	-0.6867;0.6867
mri	chr3L_+_201060_201169_201172	chr3L	+	201060	201169;201172	0.003132223605138	0.00691856347705635	0.0319999999999999;-0.032
gig	chr3L_+_20134678_20134746_20134767	chr3L	+	20134678	20134746;20134767	0.000178325290281778	0.000477706756462359	0.0489999999999999;-0.049
gig	chr3L_+_20138273_20138350_20138377	chr3L	+	20138273	20138350;20138377	1.43939151262273e-09	7.24909731269964e-09	-0.0757333333333333;0.0757333333333334
RhoBTB	chr3L_+_20376601_20378429_20379310	chr3L	+	20376601	20378429;20379310	2.15261954909304e-05	6.55643616638876e-05	0.0701333333333334;-0.0701333333333333
Psn	chr3L_+_20432707_20432765_20432795	chr3L	+	20432707	20432765;20432795	3.2580726861769e-05	9.68023324074705e-05	-0.0446666666666665;0.0446666666666667
CtIP	chr3L_+_20437112_20437245_20437252_20437257	chr3L	+	20437112	20437245;20437252;20437257	0.00475591547530894	0.0101900569342918	-0.042;0.0267666666666667;0.0153
CtIP	chr3L_+_20437875_20437938_20449508	chr3L	+	20437875	20437938;20449508	9.71789139977401e-18	9.76526245148043e-17	0.0863666666666667;-0.0863666666666667
solo	chr2L_+_15068870_15069032_15072336	chr2L	+	15068870	15069032;15072336	0.00339214215069685	0.0074544695879832	-0.244366666666667;0.244366666666667
CG5910	chr3L_+_20449635_20450264_20453207	chr3L	+	20449635	20450264;20453207	1.41731914307925e-32	2.99066881837006e-31	0.599;-0.599
CG13876	chr3L_+_206318_206374_206407	chr3L	+	206318	206374;206407	2.47780664104568e-07	9.68670390202376e-07	0.1645;-0.1645
Pka-R1	chr3L_+_20816171_20816228_20816565	chr3L	+	20816171	20816228;20816565	2.64697745274821e-05	7.96682688447964e-05	0.5094;-0.5094
Pdss2	chr3L_+_21028905_21028991_21029083	chr3L	+	21028905	21028991;21029083	8.84350142842213e-14	6.64314354610545e-13	-0.202033333333333;0.202033333333333
asRNA:CR45952	chr3L_+_21303554_21303623_21304659	chr3L	+	21303554	21303623;21304659	2.8885403609443e-20	3.38393496723006e-19	0.972233333333333;-0.972233333333333
CG32436	chr3L_+_21350261_21350318_21350337	chr3L	+	21350261	21350318;21350337	1.89833561468992e-17	1.8735063905905e-16	0.0356;-0.0356
rgn	chr3L_+_21420362_21420439_21420463_21420502	chr3L	+	21420362	21420439;21420463;21420502	0.000103308751588567	0.000286179944569015	0.0205333333333333;0.0271666666666668;-0.0476666666666667
SMC5	chr3L_+_21572910_21572974_21573001	chr3L	+	21572910	21572974;21573001	5.50742673796607e-22	7.129802722291e-21	0.269966666666667;-0.269966666666667
EMC10	chr3L_+_21575610_21575668_21609417	chr3L	+	21575610	21575668;21609417	4.89022460136661e-07	1.84332374023795e-06	0.0125999999999999;-0.0126
CG11248	chr3L_+_21682623_21682678_21682687_21721141	chr3L	+	21682623	21682678;21682687;21721141	2.43148438232189e-12	1.60384472162155e-11	0.0428666666666668;-0.0319333333333333;-0.0109666666666667
CG7470	chr3L_+_21981195_21982132_22060971	chr3L	+	21981195	21982132;22060971	3.52480483349834e-06	1.19411006085628e-05	0.214366666666667;-0.214366666666667
ms(2)35Ci	chr2L_+_15292678_15292734_15299523_15301333_15301336_15301429_15304055	chr2L	+	15292678	15292734;15299523;15301333;15301336;15301429;15304055	6.08320218484366e-153	9.53217127461635e-151	0.771933333333333;-0.0920666666666667;-0.0610666666666667;-0.140466666666667;-0.3295;-0.1488
CG11404	chr3L_+_22548544_22548590_22548599_22548619	chr3L	+	22548544	22548590;22548599;22548619	6.76018129381867e-06	2.20596363445754e-05	0.0274333333333334;-0.00786666666666667;-0.0196333333333333
CG11404	chr3L_+_22548752_22548804_22548864	chr3L	+	22548752	22548804;22548864	4.09685580740673e-29	7.47497231514904e-28	0.0333666666666665;-0.0333666666666667
CG14456	chr3L_+_22687827_22687888_22687933_22687954	chr3L	+	22687827	22687888;22687933;22687954	3.91305372546934e-149	5.93026608242104e-147	-0.0904333333333333;0.4509;-0.360433333333333
CG7369	chr3L_+_22742551_22745384_22745387	chr3L	+	22742551	22745384;22745387	0.0143485749810941	0.0281756414172511	-0.164766666666667;0.164766666666667
ND-MLRQ	chr3L_+_23339369_23339428_23339440	chr3L	+	23339369	23339428;23339440	0.00377055738904804	0.00822416219156239	0.0397999999999999;-0.0398
Snap25	chr3L_+_24263188_24265376_24265484	chr3L	+	24263188	24265376;24265484	5.56534107469159e-26	8.8162989204925e-25	0.5748;-0.5748
Skadu	chr2L_+_15547612_15547666_15547668_15547716	chr2L	+	15547612	15547666;15547668;15547716	0.030645620743735	0.0562167111526203	0.000533333333333497;0.00246666666666667;-0.00303333333333333
Svil	chr3L_+_2484837_2484928_2485071	chr3L	+	2484837	2484928;2485071	3.21824751357443e-56	1.35217433856685e-54	-0.567833333333333;0.567833333333333
mthl14	chr3L_+_248621_248674_248697	chr3L	+	248621	248674;248697	8.58297639055534e-17	8.10344442907945e-16	0.155466666666667;-0.155466666666667
mthl14	chr3L_+_248865_248917_248969_258134	chr3L	+	248865	248917;248969;258134	9.19837992743998e-19	9.8877227886338e-18	0.1564;-0.0848333333333333;-0.0715333333333333
mthl14	chr3L_+_249477_249530_249568	chr3L	+	249477	249530;249568	4.07224466184253e-17	3.92502600755804e-16	0.138;-0.138
UQCR-11	chr3L_+_25120985_25121042_25121616_25125542	chr3L	+	25120985	25121042;25121616;25125542	2.37977661219935e-08	1.04899051407348e-07	0.1076;-0.0504666666666667;-0.0571333333333333
RpL8	chr3L_+_2587513_2587642_2587749	chr3L	+	2587513	2587642;2587749	6.81374647847317e-05	0.000193720553695605	-0.00206666666666667;0.00206666666666666
RpL8	chr3L_+_2587890_2588082_2592160	chr3L	+	2587890	2588082;2592160	3.33066831753185e-11	1.97235903515512e-10	0.0036666666666666;-0.00366666666666667
CG33233	chr3L_+_2660218_2660269_2660279_2660360_2660363	chr3L	+	2660218	2660269;2660279;2660360;2660363	1.81285272104869e-08	8.09823148954318e-08	0.0358;0.126366666666667;-0.0641;-0.0980666666666667
RpL15	chr3L_+_27267918_27268090_27268200	chr3L	+	27267918	27268090;27268200	9.24399781305514e-07	3.36886922540992e-06	0.00593333333333312;-0.00593333333333333
Shab	chr3L_+_2948892_2951992_2953010_2979762	chr3L	+	2948892	2951992;2953010;2979762	5.80511750066652e-05	0.000166593783622594	-0.235833333333333;0.558933333333333;-0.323066666666667
CG2113	chr3L_+_2995264_2995321_2995333	chr3L	+	2995264	2995321;2995333	1.22799614779124e-10	6.9032983963066e-10	-0.0744999999999999;0.0745
CG32485	chr3L_+_3050697_3050775_3051003	chr3L	+	3050697	3050775;3051003	0.0184458059783329	0.035443298455231	-0.00593333333333333;0.00593333333333312
CG1271	chr3L_+_3053027_3053188_3053239	chr3L	+	3053027	3053188;3053239	9.0792061395666e-17	8.55895853420503e-16	-0.220933333333333;0.220933333333333
CG18109	chr2L_+_15784169_15784229_15784259_15784265	chr2L	+	15784169	15784229;15784259;15784265	5.12033537811042e-116	5.37443624749808e-114	0.238533333333333;-0.150766666666667;-0.0877333333333333
BtbVII	chr3L_+_3150153_3150213_3150261	chr3L	+	3150153	3150213;3150261	1.60512033019696e-07	6.42533184810144e-07	0.0371333333333332;-0.0371333333333333
CG42494	chr3L_+_3186296_3186347_3186758	chr3L	+	3186296	3186347;3186758	9.54901758616185e-08	3.92292858932535e-07	0.0555666666666665;-0.0555666666666667
armi	chr3L_+_3461670_3462001_3462102_3462119	chr3L	+	3461670	3462001;3462102;3462119	0.00444315140107043	0.00957167613375606	-0.0148;-0.00183333333333333;0.0166000000000001
Ptpmeg	chr3L_+_355124_355197_355206_355211	chr3L	+	355124	355197;355206;355211	1.99282325256815e-29	3.6896760166353e-28	0.1046;-0.0366333333333333;-0.0679666666666667
CG43089	chr3L_+_3714057_3714109_3714150	chr3L	+	3714057	3714109;3714150	0.0173078659677734	0.033440914806044	0.120333333333333;-0.120333333333333
enc	chr3L_+_3832543_3832600_3832615	chr3L	+	3832543	3832600;3832615	0.000108528053376482	0.000299871708060588	0.0742;-0.0741999999999998
enc	chr3L_+_3839523_3839604_3839631	chr3L	+	3839523	3839604;3839631	5.68915705413947e-77	3.58394348213742e-75	-0.5038;0.5038
Mul1	chr3L_+_4022553_4022819_4024959	chr3L	+	4022553	4022819;4024959	1.21288818733093e-17	1.21165166980178e-16	0.0132000000000001;-0.0132
CG13244	chr2L_+_15917010_15917060_15917118	chr2L	+	15917010	15917060;15917118	0.000343481940749824	0.000883048813460192	-0.00356666666666667;0.00356666666666661
Ugt305A1	chr3L_+_4060580_4060636_4060647	chr3L	+	4060580	4060636;4060647	3.04125138124202e-11	1.80942188973637e-10	0.0176666666666668;-0.0176666666666667
CG18675	chr3L_+_4174842_4179216_4192190	chr3L	+	4174842	4179216;4192190	2.49140690335917e-06	8.59780579945428e-06	-0.00416666666666667;0.00416666666666676
CG14997	chr3L_+_4240891_4240950_4240984	chr3L	+	4240891	4240950;4240984	4.98503670315822e-05	0.000144319508237097	0.0421666666666667;-0.0421666666666667
CG18063	chr2L_+_15958132_15958175_15958184_15958193_15958212_15958215	chr2L	+	15958132	15958175;15958184;15958193;15958212;15958215	6.0201953880428e-67	3.16644570954028e-65	0.00623333333333333;0.178866666666667;-0.103133333333333;-0.0259;-0.0561
CG18063	chr2L_+_15958584_15958643_15958697	chr2L	+	15958584	15958643;15958697	1.38057769599056e-21	1.74759090541498e-20	-0.0176666666666667;0.0176666666666666
CG18063	chr2L_+_15959027_15959095_15959166	chr2L	+	15959027	15959095;15959166	9.29630750618816e-23	1.2582468657193e-21	0.0183333333333333;-0.0183333333333333
Dnah3	chr3L_+_4869073_4870034_4870038_4870142	chr3L	+	4869073	4870034;4870038;4870142	2.60029929965868e-82	1.76391284498041e-80	-0.387433333333333;-0.218366666666667;0.6058
Dnah3	chr3L_+_4873001_4873078_4873759	chr3L	+	4873001	4873078;4873759	1.91771784107191e-19	2.14156884876365e-18	0.1041;-0.1041
Dnah3	chr3L_+_4886978_4887289_4887324	chr3L	+	4886978	4887289;4887324	5.96016201132364e-74	3.57669722310405e-72	-0.4927;0.4927
Dnah3	chr3L_+_4892168_4892399_4892424	chr3L	+	4892168	4892399;4892424	2.94909675080384e-13	2.11557728304167e-12	0.0700666666666666;-0.0700666666666667
NONE	chr3L_+_5189388_5189451_5191271	chr3L	+	5189388	5189451;5191271	3.61989443229669e-14	2.80752779498045e-13	1;-1
MED14	chr3L_+_598708_598904_599297	chr3L	+	598708	598904;599297	6.91565323072892e-07	2.55951626904929e-06	-0.689;0.689
tant	chr3L_+_6055419_6055474_6055477_6055575	chr3L	+	6055419	6055474;6055477;6055575	4.90017403069007e-16	4.39412371522279e-15	-0.0378666666666667;-0.332166666666667;0.37
tant	chr3L_+_6055663_6055715_6055758	chr3L	+	6055663	6055715;6055758	2.98653132318535e-79	1.94211416918268e-77	0.3837;-0.3837
CG13293	chr3L_+_6088077_6088689_6100467	chr3L	+	6088077	6088689;6100467	1.76782816786369e-07	7.03746922497776e-07	0.535266666666667;-0.535266666666667
Tnpo	chr3L_+_6194150_6194216_6194285	chr3L	+	6194150	6194216;6194285	6.49028600161394e-17	6.17235490169637e-16	0.0956;-0.0956
Tnpo	chr3L_+_6197557_6197612_6200433	chr3L	+	6197557	6197612;6200433	0.000914617763891722	0.00220481028145324	0.0125;-0.0125
CG8219	chr3L_+_6201322_6201374_6201395	chr3L	+	6201322	6201374;6201395	7.04533133570021e-20	8.07179467698882e-19	0.0574;-0.0574
CG8219	chr3L_+_6202443_6202499_6202538	chr3L	+	6202443	6202499;6202538	4.70454217746144e-06	1.56826111348963e-05	0.00643333333333329;-0.00643333333333333
CG45084	chr2L_+_16045392_16045822_16045839	chr2L	+	16045392	16045822;16045839	1.81313405766388e-08	8.0992353584671e-08	-0.00573333333333333;0.00573333333333337
Rexo5	chr3L_+_6603893_6603942_6603961_6603990_6603995	chr3L	+	6603893	6603942;6603961;6603990;6603995	4.52213712870261e-34	1.00929021245041e-32	-0.0014;0.0179;-0.00743333333333333;-0.00906666666666667
CG8519	chr3L_+_6705570_6706612_6708347_6714972	chr3L	+	6705570	6706612;6708347;6714972	1.14119798571346e-08	5.21928162872385e-08	0.0346;0.13;-0.1646
tow	chr3L_+_6947915_6947969_6947984	chr3L	+	6947915	6947969;6947984	0.0173376397242348	0.0334934656139667	-0.551766666666667;0.551766666666667
qm	chr3L_+_7349017_7351267_7351284_7351303	chr3L	+	7349017	7351267;7351284;7351303	1.23525762478246e-09	6.26203525147506e-09	-0.0874999999999999;-0.0593;0.146833333333333
smid	chr3L_+_7382334_7382385_7382407	chr3L	+	7382334	7382385;7382407	0.00163230250390363	0.00378003984318843	0.0301333333333332;-0.0301333333333333
CG42660	chr3L_+_7466029_7466085_7466131	chr3L	+	7466029	7466085;7466131	0.0127063104521344	0.0252082260722786	0.0256333333333334;-0.0256333333333333
Tsp66A	chr3L_+_7468096_7468144_7468154_7468191_7469481_7486115	chr3L	+	7468096	7468144;7468154;7468191;7469481;7486115	7.07603007290694e-47	2.3691204454724e-45	0.156333333333333;-0.0684;-0.0540666666666667;-0.0202;-0.0136333333333333
CG43292	chr3L_+_7475692_7475744_7476351_7476410	chr3L	+	7475692	7475744;7476351;7476410	3.56325780071086e-60	1.62607309091196e-58	0.532733333333333;-0.0563;-0.476433333333333
CG7546	chr3L_+_7514354_7514647_7515046_7515055	chr3L	+	7514354	7514647;7515046;7515055	1.16740569926182e-07	4.74673096374004e-07	0.219333333333333;-0.2091;-0.0102666666666667
CG7546	chr3L_+_7516050_7516114_7516117	chr3L	+	7516050	7516114;7516117	0.0383045043640576	0.0687551988299002	-0.0172;0.0172
CG4995	chr2L_+_10323779_10323827_10323846	chr2L	+	10323779	10323827;10323846	0.00901473285530196	0.0183804654848633	0.00576666666666667;-0.00576666666666659
Pura	chr3L_+_7617602_7619786_7624596	chr3L	+	7617602	7619786;7624596	9.75532923150228e-07	3.5431236891994e-06	0.0626333333333333;-0.0626333333333333
Ca-alpha1D	chr2L_+_16183834_16183888_16183934	chr2L	+	16183834	16183888;16183934	9.55392322211394e-08	3.9247185202105e-07	0.1103;-0.1103
Atg18a	chr3L_+_8188580_8189285_8189300	chr3L	+	8188580	8189285;8189300	5.69647796257383e-22	7.36654545094154e-21	-0.302133333333333;0.302133333333333
Dscam4	chr3L_+_8280688_8280742_8280758	chr3L	+	8280688	8280742;8280758	0.0467663510688744	0.0822506976390801	0.100333333333333;-0.100333333333333
Rab19	chr3L_+_8297619_8297691_8297813_8297867	chr3L	+	8297619	8297691;8297813;8297867	1.93298347798188e-10	1.06484539196766e-09	0.0214333333333333;0.00116666666666654;-0.0226
CG42553	chr3L_+_834335_834390_834490	chr3L	+	834335	834390;834490	2.56429373065196e-26	4.12710224189439e-25	0.0336666666666667;-0.0336666666666667
CG13887	chr3L_+_838624_839101_839248	chr3L	+	838624	839101;839248	0.00486273286947434	0.0104010819610953	0.00933333333333333;-0.00933333333333342
CG7120	chr3L_+_8399943_8400003_8400080_8400125	chr3L	+	8399943	8400003;8400080;8400125	2.41951266779181e-10	1.31975430953549e-09	0.0789666666666667;-0.0929000000000001;0.014
CG6511	chr3L_+_8724803_8724865_8724890	chr3L	+	8724803	8724865;8724890	2.13137296582473e-20	2.51379012351813e-19	0.159033333333333;-0.159033333333333
dally	chr3L_+_8828503_8835050_8862537_8877156	chr3L	+	8828503	8835050;8862537;8877156	0.0351665913233262	0.06364043884894	0.0610666666666667;0.00779999999999999;-0.0689
mRpL12	chr3L_+_8956879_8956934_8956975	chr3L	+	8956879	8956934;8956975	0.000126549575671326	0.000346481321528766	0.0122333333333334;-0.0122333333333333
CG34056	chr3L_+_896551_896606_896662	chr3L	+	896551	896606;896662	0.011364728155169	0.0227469461335968	0.0514999999999999;-0.0515
GluRIB	chr3L_+_9266568_9266960_9267001	chr3L	+	9266568	9266960;9267001	1.67377697330998e-09	8.36561028890506e-09	-0.511666666666667;0.511666666666667
CG4456	chr3L_+_9373321_9373388_9373574_9373727_9405288	chr3L	+	9373321	9373388;9373574;9373727;9405288	1.27590607074957e-242	3.98550712021215e-240	0.204933333333333;-0.0357333333333333;-0.157166666666667;-0.012
CG5037	chr2L_+_10331930_10331986_10332121	chr2L	+	10331930	10331986;10332121	1.06155504746175e-05	3.37167398508241e-05	0.0292333333333333;-0.0292333333333333
CG44838	chr3L_+_9461559_9461621_9461886	chr3L	+	9461559	9461621;9461886	1.97612330270355e-05	6.05133038331258e-05	-0.4531;0.4531
CG42673	chr3L_+_9592456_9592725_9594965	chr3L	+	9592456	9592725;9594965	0.0120688383023756	0.0240428925124776	0.111633333333333;-0.111633333333333
Ae2	chr3L_+_9780697_9780764_9780792	chr3L	+	9780697	9780764;9780792	5.58300707445283e-09	2.64138140844446e-08	0.133966666666667;-0.133966666666667
Glut1	chr3L_+_979937_980034_980052	chr3L	+	979937	980034;980052	0.0467088012774771	0.0821612099959301	-0.266866666666667;0.266866666666667
nudE	chr3L_+_9900306_9900421_9900427	chr3L	+	9900306	9900421;9900427	3.97026854237076e-72	2.3033353558221e-70	0.0789333333333333;-0.0789333333333333
CG3909	chr3R_+_10044249_10044302_10045665	chr3R	+	10044249	10044302;10045665	1.04091581634554e-13	7.77515691273734e-13	0.0637000000000001;-0.0637
sle	chr3R_+_10337443_10337506_10340109	chr3R	+	10337443	10337506;10340109	2.27096693548987e-165	3.95247705181171e-163	0.226233333333333;-0.226233333333333
Cap-H2	chr3R_+_10763951_10764109_10764112_10764148	chr3R	+	10763951	10764109;10764112;10764148	3.51789091242689e-32	7.29607923304496e-31	-0.196;-0.5304;0.7264
Rbp1	chr3R_+_10784923_10785401_10786156_10787523_10788670	chr3R	+	10784923	10785401;10786156;10787523;10788670	2.1144256114141e-19	2.3544379333075e-18	0.0068;0.0144666666666665;-0.00666666666666667;-0.0145333333333333
CG5214	chr3R_+_11244890_11244943_11244959	chr3R	+	11244890	11244943;11244959	8.26236115310493e-11	4.7217641447943e-10	0.00600000000000012;-0.006
Mrp4	chr3R_+_11571805_11572066_11572266	chr3R	+	11571805	11572066;11572266	0.0284595109914595	0.0525820265585566	-0.0814333333333333;0.0814333333333334
wkd	chr3R_+_11583556_11583686_11583699	chr3R	+	11583556	11583686;11583699	0.0117292194310434	0.0234155568240624	-0.0172666666666667;0.0172666666666668
CG14712	chr3R_+_11629248_11629316_11629340	chr3R	+	11629248	11629316;11629340	1.04547240136974e-05	3.32472633493145e-05	0.0145666666666666;-0.0145666666666667
Ho	chr3R_+_11680589_11680643_11680658	chr3R	+	11680589	11680643;11680658	1.22413687318657e-44	3.83552162999482e-43	0.0466000000000002;-0.0466
CG14722	chr3R_+_11742161_11742235_11742267	chr3R	+	11742161	11742235;11742267	2.25237971383832e-05	6.83946282167861e-05	0.0185333333333334;-0.0185333333333333
COX5A	chr3R_+_11819402_11819513_11819546	chr3R	+	11819402	11819513;11819546	1.67584542873373e-21	2.10964149101707e-20	-0.877533333333333;0.877533333333333
CG31368	chr3R_+_11883935_11883995_11888492	chr3R	+	11883935	11883995;11888492	0.000189107594642846	0.000504691432302059	-0.0635;0.0635000000000001
CG14731	chr3R_+_11931945_11932039_11932261	chr3R	+	11931945	11932039;11932261	2.57711392310598e-30	4.94225504417203e-29	-0.2382;0.2382
GC2	chr3R_+_11972028_11972082_11972098	chr3R	+	11972028	11972082;11972098	0.000132472680155831	0.00036160484466646	0.0514666666666667;-0.0514666666666668
CG3809	chr3R_+_12198590_12198667_12198695	chr3R	+	12198590	12198667;12198695	1.17001820593709e-05	3.69468015923593e-05	-0.00566666666666667;0.00566666666666693
svp	chr3R_+_12300636_12300883_12329671	chr3R	+	12300636	12300883;12329671	1.87128287833551e-05	5.74775562415338e-05	0.258266666666667;-0.258266666666667
CG5196	chr3R_+_12408472_12408763_12409253	chr3R	+	12408472	12408763;12409253	8.84906124296943e-15	7.19921579564503e-14	-0.216666666666667;0.216666666666667
CG12267	chr3R_+_12462176_12462233_12527749	chr3R	+	12462176	12462233;12527749	6.89290606551666e-07	2.55169154209252e-06	0.194533333333333;-0.194533333333333
CG14395	chr3R_+_12671759_12671904_12671922	chr3R	+	12671759	12671904;12671922	0.0420021010914499	0.0746634434282276	-0.1407;0.1407
SamDC	chr2L_+_10340479_10340531_10340547	chr2L	+	10340479	10340531;10340547	0.000359793955435605	0.000922068688027361	0.0168000000000001;-0.0168
d-cup	chr3R_+_12892411_12892465_12892497_12895464_12895802_12896014	chr3R	+	12892411	12892465;12892497;12895464;12895802;12896014	1.86729411056507e-65	9.54762561236172e-64	0.478733333333333;-0.0107;-0.1;-0.2391;-0.1289
