FlyBase ID,Gene,Chr,Average,log2(SRPK/Control),pvalue,padj,log2(U2af38/Control),pvalue,padj
FBgn0039930, CG11077,chr4,393.5735062,0.067296763,0.516873322,0.658633552,0.001396659,0.990494964,0.998352728
FBgn0039932, fuss,chr4,55.9846585,0.031084795,0.830219686,0.904190479,-1.66471944,4.51E-09,1.05E-08
FBgn0052016, 4E-T,chr4,3571.497637,-0.34709379,1.10E-09,1.39E-08,-1.369975016,9.43E-114,1.66E-112
FBgn0023213, eIF4G1,chr4,6313.736746,0.119827816,0.01545254,0.040800173,-0.066093703,0.183736288,0.220781062
FBgn0039936, Gyf,chr4,5017.056761,0.424006615,1.93E-18,7.36E-17,-0.504176508,1.46E-23,6.00E-23
FBgn0039937, fd102C,chr4,143.5405624,0.170805304,0.209242443,0.341285819,1.523134365,4.78E-16,1.56E-15
FBgn0039938, Sox102F,chr4,371.9041048,-0.439556433,0.000268852,0.001172736,-0.941421349,3.80E-11,9.97E-11
FBgn0039923, MED26,chr4,7935.716265,0.133553689,0.03358702,0.078397268,-0.017911836,0.776516378,0.813172411
FBgn0031208, CR11023,chr2L,1795.741631,-0.316334358,8.68E-07,6.78E-06,-2.168432919,1.65E-201,8.39E-200
FBgn0024698, Cpsf160,chr2R,2339.719529,0.694387457,1.65E-15,4.57E-14,0.238026194,0.008157905,0.011622173
FBgn0030538, betaNACtes1,chrX,1023.712344,0.165266038,0.085548058,0.168978901,0.550592426,2.67E-07,5.50E-07
FBgn0010473, tutl,chr2L,438.9349568,-0.751963891,2.41E-14,5.74E-13,1.720832392,5.02E-84,6.04E-83
FBgn0003386, Shaw,chr2L,502.8971187,-0.629165918,5.99E-06,3.89E-05,-0.837973059,7.85E-08,1.68E-07
FBgn0051481, pb,chr3R,202.1158508,1.18517806,2.20E-15,6.03E-14,0.721645362,1.52E-06,2.99E-06
FBgn0004577, Pxd,chr3R,23.33241274,-0.160938354,0.307186056,0.456615673,-1.510319649,3.71E-05,6.53E-05
FBgn0010453, Wnt4,chr2L,349.4566925,0.238356226,0.014196541,0.037956323,0.22255112,0.039787582,0.052409483
FBgn0010549, l(2)03659,chr2R,106.1918148,0.424087412,0.001955393,0.006786834,-1.58662494,6.71E-15,2.09E-14
FBgn0012018, tRNA:Tyr-GTA-1-9,chr2L,0.102090678,0.009168385,0.893863499,NA,0,1,1
FBgn0012016, tRNA:Tyr-GTA-1-3,chr2L,0.472462541,-0.051878682,0.580604321,NA,0.073508172,0.924404966,0.94078498
FBgn0012017, tRNA:Tyr-GTA-1-2,chr2L,1.832040424,0.120978811,0.379193537,0.530627394,3.679138731,0.001245822,0.001922672
FBgn0052525, tRNA:Tyr-GTA-2-1,chrX,0.178457767,0,1,NA,0.284498828,0.684553311,0.727912984
FBgn0052520, tRNA:Tyr-GTA-1-1,chrX,0.725577833,-0.012236589,0.914538553,NA,0.769503814,0.338373046,0.386743218
FBgn0011910, tRNA:Leu-CAA-1-1,chr2R,1.187699806,0,1,NA,0,1,1
FBgn0011909, tRNA:Leu-CAA-2-1,chr2R,0.979882946,0.032960323,0.772650689,NA,1.329492267,0.140059734,0.171404369
FBgn0014342, mia,chr3R,2739.684282,0.692407448,3.40E-19,1.38E-17,0.169842839,0.032029768,0.042676669
FBgn0032721, CG10602,chr2L,3078.838751,-0.153792957,0.001515613,0.005425114,-0.199850452,5.72E-05,9.92E-05
FBgn0032720, mRpL13,chr2L,497.556191,-0.193123522,0.058884416,0.125027599,0.944662497,1.76E-17,6.04E-17
FBgn0036290, CG10638,chr3L,1854.750781,0.247355809,0.000171757,0.00078555,0.322881282,2.53E-06,4.89E-06
FBgn0036362, CG10725,chr3L,8.833387551,0.596935068,0.023334621,0.057823665,3.80851305,1.00E-05,1.84E-05
FBgn0002565, Lsp2,chr3L,128.5408348,-1.098987367,0.000388735,0.001633357,-1.638963772,1.79E-05,3.24E-05
FBgn0036255, Atg12,chr3L,318.2576783,-0.025082471,0.81909855,0.896260813,0.587621733,4.24E-06,8.05E-06
FBgn0017424, asRNA:CR11538,chr3L,36.56786106,-2.054098641,5.87E-13,1.18E-11,-1.16014784,6.99E-06,1.30E-05
FBgn0025885, Inos,chr2R,7585.48873,-0.478306638,5.92E-10,7.75E-09,-0.735702298,1.55E-19,5.66E-19
FBgn0014018, Rel,chr3R,914.4996405,0.069525765,0.333804314,0.485221634,-0.181280907,0.018540751,0.025385496
FBgn0038282, dpr9,chr3R,164.2252517,-0.112842227,0.425713283,0.577237136,0.413101067,0.043720364,0.057283924
FBgn0040796, CG13064,chr3L,4.59772075,0.050216651,0.700669182,0.80643326,5.447646279,2.34E-06,4.53E-06
FBgn0016047, nompA,chr2R,17.64545371,-0.197180055,0.250376193,0.39087489,3.337185613,4.24E-12,1.17E-11
FBgn0030151, CG1354,chrX,1235.081155,0.151442682,0.019492612,0.049748281,0.790768753,6.04E-33,3.16E-32
FBgn0032851, CG13970,chr2L,207.6464901,-0.28746109,0.003638961,0.011742862,-1.216941245,8.93E-24,3.71E-23
FBgn0039817, CG15553,chr3R,35.05842932,-0.371927379,0.056450601,0.120878814,2.46029313,1.18E-12,3.34E-12
FBgn0003141, pr,chr2L,651.3368749,0.06022253,0.492830414,0.638596041,0.418589607,9.92E-06,1.83E-05
FBgn0036039, Naa60,chr3L,294.2446409,-0.288957235,0.014538622,0.03874883,0.433325643,0.001528576,0.002339029
FBgn0038535, alt,chr3R,3492.701397,-0.184547667,0.003442921,0.011186372,-1.36411058,8.26E-90,1.08E-88
FBgn0053503, Cyp12d1-d,chr2R,38.45279778,0,1,1,7.814079931,1.53E-13,4.51E-13
FBgn0050489, Cyp12d1-p,chr2R,65.52928664,-0.18632147,0.2334592,0.370784082,0.94613143,0.00020587,0.000341779
FBgn0000109, Aprt,chr3L,154.113802,0.127094528,0.286596129,0.432631348,0.690281722,1.51E-06,2.96E-06
FBgn0039757, RpS7,chr3R,10159.71533,0.123813983,0.06783428,0.140316173,0.560548473,5.68E-15,1.77E-14
FBgn0042173, CG18853,chr2R,8.823701331,0,1,1,4.738421475,1.13E-05,2.08E-05
FBgn0003892, ptc,chr2R,464.3210896,-0.22681851,0.005394496,0.016515395,-0.287891741,0.001053587,0.001634873
FBgn0005278, Sam-S,chr2L,2063.093875,-0.127342051,0.019669855,0.050156638,-0.40033853,2.10E-12,5.85E-12
FBgn0052000, anne,chr4,2165.733671,-0.093646973,0.213757495,0.346769807,0.37348577,3.35E-06,6.40E-06
FBgn0021760, chb,chr3L,18441.28848,-0.274692862,0.001274721,0.004666554,-1.228767013,4.16E-39,2.48E-38
FBgn0036640, nxf2,chr3L,366.5770719,0.129193396,0.210516998,0.342825049,-0.017820981,0.878179668,0.902558599
FBgn0067783, DPCoAC,chr3R,160.3601323,-0.019568194,0.865797806,0.928812207,-0.449530593,0.00224233,0.003377593
FBgn0035981, CG4452,chr3L,1575.968714,-0.112346483,0.056197733,0.120457793,-1.307339903,4.36E-87,5.52E-86
FBgn0001098, Gdh,chr3R,3102.983012,-0.012106861,0.882164769,0.936883833,-0.330552,0.000221753,0.000367311
FBgn0002174, CG5504,chr2R,6005.663273,-0.209296342,0.000672344,0.002650251,-0.335384825,1.87E-07,3.91E-07
FBgn0017418, ari-1,chrX,1723.70924,0.17406563,0.024391799,0.060046509,0.966329606,4.72E-32,2.42E-31
FBgn0002921, Atpalpha,chr3R,7819.006316,-0.175553768,0.003626863,0.011708508,-0.466432173,1.56E-13,4.59E-13
FBgn0000083, AnxB9,chr3R,2116.478581,-0.22103185,0.008758601,0.025059117,-0.478278062,2.24E-07,4.64E-07
FBgn0011672, Mvl,chr3R,1397.134293,-0.137438529,0.038097063,0.086960336,-1.173391009,1.80E-57,1.48E-56
FBgn0036414, nan,chr3L,101.883819,-0.344769009,0.055933917,0.119995556,1.725498187,8.17E-10,1.99E-09
FBgn0053489, CG33489,chr3L,2198.838543,-0.458075743,3.89E-08,3.81E-07,-3.206570205,3.13E-249,3.04E-247
FBgn0053490, CG33490,chr3L,2556.733873,0.108522507,0.054481616,0.117395432,-2.314157015,1.55E-280,2.24E-278
FBgn0036544, sff,chr3L,80.05720445,-0.530129339,0.00291926,0.009688002,0.683439155,0.001265827,0.001951392
FBgn0034274, CG10931,chr2R,1720.708068,-0.197040089,0.004881828,0.015126818,0.32853412,6.23E-06,1.17E-05
FBgn0034275, CG5002,chr2R,652.9112552,-0.366118172,4.57E-05,0.000243344,-0.525368192,7.96E-08,1.71E-07
FBgn0022740, HLH54F,chr2R,109.1712855,-1.115802769,2.43E-11,3.90E-10,-2.413172128,9.32E-37,5.31E-36
FBgn0027572, ACOX1,chr2R,648.6625245,0.259638056,0.000438971,0.001814637,-0.215620556,0.007135325,0.010238409
FBgn0026309, aft,chr2R,1919.014555,0.284559963,3.05E-07,2.58E-06,-0.416935833,2.02E-12,5.66E-12
FBgn0028744, CG5033,chr2R,973.4603889,0.230055877,0.001921132,0.006683628,0.61724255,9.88E-16,3.18E-15
FBgn0028743, Dhit,chr2R,689.1145789,-0.356978857,1.09E-06,8.36E-06,-2.473893055,2.69E-168,8.80E-167
FBgn0026316, Ubc10,chr2R,1686.923686,-0.020655603,0.73575944,0.832742578,0.116742628,0.063268692,0.081202972
FBgn0028740, CG6362,chr2R,88.44407824,-0.081638216,0.598360927,0.726468474,3.176019389,4.15E-22,1.65E-21
FBgn0034279, CG18635,chr2R,31.57723017,0.074358282,0.631801172,0.755070311,3.548177285,2.53E-14,7.72E-14
FBgn0034278, CG14488,chr2R,3480.11912,-0.221306704,0.003395155,0.011053452,-0.24706297,0.002200861,0.003318705
FBgn0034277, OstDelta,chr2R,3888.62955,0.158765343,0.001082597,0.004040193,0.62140746,8.14E-37,4.64E-36
FBgn0034276, Sardh,chr2R,42.80864696,0.061360055,0.690784076,0.801180896,3.674122855,3.28E-23,1.34E-22
FBgn0035917, Zasp66,chr3L,488.2337042,0.185172181,0.116933066,0.217263443,1.935310516,5.80E-41,3.57E-40
FBgn0036101, NijA,chr3L,29.45248164,0.341217522,0.047373292,0.104594935,-0.172519606,0.536320401,0.585778537
FBgn0032388, CG6686,chr2L,3349.0832,0.186693273,0.000942702,0.003569337,0.716937126,3.82E-35,2.10E-34
FBgn0030887, CG6867,chrX,159.3527752,-0.065392029,0.552782765,0.690261307,-0.86219213,1.56E-09,3.75E-09
FBgn0030892, CG7206,chrX,1849.927007,0.073415143,0.283748451,0.429498876,0.540320956,4.87E-14,1.47E-13
FBgn0020429, GluRIIB,chr2L,22.59078,0.017734947,0.907655236,0.951568326,2.904852428,1.24E-11,3.33E-11
FBgn0036790, AstC-R1,chr3L,70.48496223,0.056666149,0.711643527,0.814883591,3.762843557,9.99E-34,5.32E-33
FBgn0036689, CG7730,chr3L,2258.775719,0.273147614,1.10E-05,6.81E-05,0.481367326,7.53E-14,2.25E-13
FBgn0010424, TpnC73F,chr3L,182.5130706,0.01552528,0.899268884,0.945646129,0.718976369,2.41E-06,4.66E-06
FBgn0036911, Fibp,chr3L,679.2648657,0.210185646,0.015580748,0.041116822,-0.508160786,5.06E-07,1.02E-06
FBgn0036900, CG8765,chr3L,1530.682777,0.248087714,9.46E-05,0.000463914,0.368016025,2.42E-08,5.38E-08
FBgn0015721, ktub,chr2R,478.7160132,0.204078777,0.008855572,0.025295807,-0.206422127,0.015480062,0.021375022
FBgn0053493, CG33493,chr3L,84.22676499,-0.122350965,0.37738515,0.52880106,-0.599000389,0.003543441,0.005245106
FBgn0053494, CG33494,chr3R,278.2140395,-0.399397304,0.000150494,0.000698206,-0.14708209,0.191503871,0.229244213
FBgn0011862, tRNA:Gly-GCC-1-4,chr2L,0,0,NA,NA,0,NA,NA
FBgn0000281, Cec2,chr3R,0.46901282,0,1,NA,0.739192044,0.365098865,0.413776168
FBgn0040227, eIF3d1,chr3R,2216.655036,0.166484709,0.007484575,0.021875692,0.066236735,0.295286062,0.34122804
FBgn0025790, TBPH,chr2R,3718.373417,0.269885345,2.09E-06,1.50E-05,0.595984416,1.38E-24,5.85E-24
FBgn0032699, CG10383,chr2L,5981.611532,0.026111053,0.682206071,0.795841265,0.088908764,0.175535004,0.211593298
FBgn0036302, sowah,chr3L,546.6981745,-0.266035579,0.002060354,0.007114379,-0.268807173,0.003915713,0.005762585
FBgn0034289, CG10910,chr2R,16.02253479,0.638381375,0.017154046,0.04463485,2.782752171,1.33E-06,2.61E-06
FBgn0016034, mael,chr3L,3754.226269,0.144735975,0.005105883,0.015736388,-0.745389617,5.27E-42,3.32E-41
FBgn0031883, Caper,chr2L,1233.536556,0.25077954,0.000195176,0.000879726,0.817215813,2.71E-32,1.40E-31
FBgn0031835, CG11319,chr2L,881.794245,-0.315477653,0.005187447,0.015954806,0.397857299,0.002216483,0.00334046
FBgn0031115, CG11710,chrX,790.674865,0.387932427,1.21E-06,9.13E-06,0.018449206,0.823649617,0.854685541
FBgn0039313, CG11892,chr3R,69.66708449,0.005005956,0.973723214,0.999704876,-0.851936429,0.078367351,0.099334808
FBgn0000286, Cf2,chr2L,1320.554384,-0.659714677,5.01E-17,1.64E-15,-0.201101869,0.010197964,0.01437469
FBgn0028425, JhI-21,chr2L,676.1926032,-0.630972529,7.72E-17,2.47E-15,-0.915277462,4.13E-31,2.06E-30
FBgn0003380, Sh,chrX,544.1945789,0.509305551,8.85E-05,0.000437376,1.526492361,2.20E-24,9.27E-24
FBgn0037153, olf413,chr3L,142.2812064,0.299666961,0.041447214,0.093377863,2.330234425,1.04E-31,5.29E-31
FBgn0038448, CG12783,chr3R,831.6955533,-0.570020113,7.46E-08,7.00E-07,-4.324086585,2.12E-193,9.65E-192
FBgn0036681, Obp73a,chr3L,16.46075208,0.479223159,0.034635737,0.080413897,6.09426175,9.89E-09,2.25E-08
FBgn0061197, salto,chr2R,52997.0773,-0.07665074,0.298853185,0.446741869,-1.071965628,3.61E-41,2.23E-40
FBgn0027780, Aasdh,chr2L,177.523054,0.074657056,0.549060997,0.687157382,0.076699763,0.623187939,0.669623586
FBgn0028560, sut4,chr2R,7952.600462,-0.151931718,0.014091923,0.037751741,-1.17469317,9.27E-72,9.51E-71
FBgn0003464, sol,chrX,918.5242118,0.521097011,7.83E-09,8.58E-08,0.18744104,0.050073092,0.065139298
FBgn0023023, CRMP,chr3R,293.8413275,-0.273220802,0.023649695,0.05849653,1.692857522,1.59E-34,8.63E-34
FBgn0037222, CG14642,chr3R,735.132121,-0.168051692,0.017777276,0.046004052,0.05446076,0.446236249,0.496307986
FBgn0037836, CG14692,chr3R,403.5130517,-0.086552548,0.406667718,0.558553157,1.275842517,2.89E-27,1.31E-26
FBgn0037986, CG14736,chr3R,1525.104693,-0.421483604,1.16E-05,7.14E-05,-3.760234057,9.27E-224,6.03E-222
FBgn0029588, CR14798,chrX,11.25897612,-0.051382418,0.738239163,0.83429528,0.191638249,0.625002474,0.67127227
FBgn0038440, Gr89a,chr3R,12.16696372,-0.572456509,0.021114243,0.053196408,2.409635189,7.81E-05,0.000133962
FBgn0020371, Tim17b2,chr2L,4924.469027,-0.264610078,3.83E-10,5.19E-09,-0.104498782,0.014110884,0.01957271
FBgn0030657, cerv,chrX,443.58617,0.000656624,0.99425192,1,0.143061258,0.147799164,0.180206454
FBgn0043070, MESK2,chr2R,5356.283761,-0.394138991,6.80E-17,2.18E-15,-0.821227366,3.70E-64,3.39E-63
FBgn0029941, CG1677,chrX,4846.02811,0.328430841,9.88E-06,6.15E-05,1.177242768,1.08E-50,8.00E-50
FBgn0036574, elg1,chr3L,418.9732495,0.298221792,0.002912671,0.009670114,1.345563883,7.45E-35,4.07E-34
FBgn0003118, pnt,chr3R,231.2022772,0.202690604,0.113684778,0.21232924,2.855415836,2.06E-74,2.21E-73
FBgn0004595, pros,chr3R,729.7730068,-1.186094948,1.45E-15,4.06E-14,-1.502797319,2.86E-23,1.17E-22
FBgn0016038, Vsp37A,chrX,3103.003203,-0.182437217,0.001343298,0.004879822,-0.244791129,3.34E-05,5.90E-05
FBgn0033566, CG18004,chr2R,270.6113104,0.513530262,8.85E-06,5.56E-05,-0.67230214,1.08E-06,2.14E-06
FBgn0036646, CR18217,chr3L,441.324729,0.152955635,0.067898424,0.140394818,-0.729046139,7.78E-14,2.32E-13
FBgn0033285, CG18449,chr2R,17757.51301,-0.218407698,0.023292399,0.057736786,-1.53388277,7.94E-44,5.17E-43
FBgn0003189, r,chrX,3204.488467,0.346881126,5.44E-06,3.56E-05,0.515909985,1.84E-10,4.64E-10
FBgn0032202, REPTOR-BP,chr2L,83.57378722,-0.181361881,0.244174315,0.383794317,0.058096723,0.820022491,0.851417309
FBgn0002773, Mlc2,chr3R,2144.573444,-0.589263546,0.000120148,0.000572406,-0.467586314,0.008404487,0.011962288
FBgn0037455, CG2336,chr3R,4210.693365,-0.383537694,1.02E-06,7.83E-06,-2.385778638,6.24E-169,2.06E-167
FBgn0031450, Hrs,chr2L,2004.90353,0.057412455,0.328330255,0.479556113,-0.688242113,1.05E-27,4.84E-27
FBgn0050011, gem,chr2R,11.31640645,-0.077139388,0.619313005,0.744949957,-1.934640307,0.000372908,0.000604625
FBgn0050159, CG30159,chr2R,755.4863909,-0.041110985,0.55787343,0.694412866,-1.026542264,1.85E-37,1.07E-36
FBgn0061435, CG30270,chr2R,2628.639334,-0.24018557,0.000106124,0.00051395,-1.519170073,3.06E-114,5.42E-113
FBgn0050423, CG30423,chr2R,1064.694652,-0.132856771,0.050857497,0.110965567,-0.908653666,1.08E-33,5.72E-33
FBgn0038194, Cyp6d5,chr3R,4273.904517,-0.329982699,0.000241321,0.001064013,-0.467094386,2.06E-06,3.99E-06
FBgn0051665, wry,chr2L,59.7078118,0.351239666,0.064219922,0.134158306,4.082903293,3.54E-27,1.61E-26
FBgn0051720, mthl15,chr2L,46.19287451,0.312440984,0.053654512,0.115923083,0.981544489,8.47E-05,0.000144822
FBgn0005666, bt,chr4,10305.28726,-0.34239449,0.039361551,0.089423201,0.021159003,0.930892531,0.9463538
FBgn0052206, CG32206,chr3L,135.2034621,0.431698451,0.003383728,0.0110207,1.468067632,5.54E-16,1.80E-15
FBgn0052442, Arv1,chr3L,337.5499998,0.284500316,0.008754246,0.025059117,0.658111367,8.32E-08,1.78E-07
FBgn0052495, Gss2,chrX,10.69075886,0.014282183,0.92557873,0.96514975,-1.211085765,0.012869569,0.017926067
FBgn0052568, CG32568,chrX,3418.517735,0.086794772,0.332305794,0.4838356,0.150987027,0.124699388,0.153808445
FBgn0052656, Muc11A,chrX,10.07658614,0.135724156,0.178103885,0.30201104,-0.281871134,0.715750615,0.757149841
FBgn0031518, CG3277,chr2L,310.8760775,-0.173111357,0.151349854,0.266790109,3.126523944,3.23E-127,6.52E-126
FBgn0023531, CG32809,chrX,230.5469394,-0.093917575,0.369902439,0.521838214,-0.229317997,0.059812279,0.077008425
FBgn0053170, CG33170,chr3L,3091.553346,-0.116660014,0.162988935,0.282281753,-1.323131627,2.44E-45,1.63E-44
FBgn0053198, pen-2,chr2R,756.9783252,-0.393690709,1.51E-05,9.07E-05,0.246233078,0.009194081,0.013027986
FBgn0035802, Pura,chr3L,2523.372992,0.105522115,0.157738936,0.275253504,-0.829755281,2.85E-24,1.20E-23
FBgn0032120, CG33298,chr2L,1662.776248,0.180166329,0.010735072,0.029808963,0.458285764,7.08E-10,1.73E-09
FBgn0041723, rho-5,chr2L,180.462213,-0.155803253,0.219944046,0.354558335,1.751832118,3.61E-30,1.76E-29
FBgn0053317, CR33317,chr2L,2.787240137,0,1,1,4.460648389,0.000162771,0.000272383
FBgn0053318, CR33318,chr2L,1318.747501,1.092358533,4.72E-32,5.81E-30,0.304239328,0.001161562,0.001796105
FBgn0053319, CR33319,chr2L,3145.397397,-1.499644447,5.83E-42,1.34E-39,-1.825729774,2.20E-60,1.90E-59
FBgn0053459, CG33459,chr2R,6.952335309,-0.248569548,0.144005227,0.256564513,2.566366145,0.000795092,0.001249016
FBgn0053467, CG33467,chr2R,7.943555441,-0.195229132,0.204876554,0.335536347,2.44567857,0.006461287,0.009316674
FBgn0052311, zormin,chr3L,2826.758816,-0.41577255,8.71E-05,0.000431044,-0.45750989,0.000110967,0.000187964
FBgn0003016, osp,chr2L,1840.245098,-0.04831872,0.441002042,0.592239477,1.938548383,8.78E-210,4.86E-208
FBgn0035028, Start1,chr2R,452.1047928,0.253007307,0.005207997,0.016009392,-0.77526702,2.78E-13,8.09E-13
FBgn0015925, csul,chr2R,591.509822,0.339096718,0.00056614,0.002277273,0.907776842,3.67E-17,1.25E-16
FBgn0013305, Nmda1,chr2R,3651.14708,0.072975658,0.190572289,0.317857071,-0.71348424,1.27E-33,6.71E-33
FBgn0021761, Nup154,chr2L,1787.061893,0.153707532,0.020013912,0.050917514,0.974992671,4.75E-46,3.22E-45
FBgn0038474, mRpS11,chr3R,614.1352836,-0.036586858,0.643877112,0.764560424,0.154072398,0.063411499,0.081367579
FBgn0025456, CREG,chr3R,265.7285733,0.826433591,1.55E-07,1.38E-06,-0.152477579,0.358899707,0.407632872
FBgn0026379, Pten,chr2L,2306.700443,0.036710676,0.58832358,0.718829311,-0.034638225,0.615985841,0.66281008
FBgn0039207, Cftr,chr3R,2648.0022,-0.230876979,4.36E-05,0.000232679,-1.163745634,3.45E-82,4.05E-81
FBgn0032455, Pih1D1,chr2L,4588.824468,0.09541023,0.061110904,0.128821913,-0.01588789,0.750352812,0.789520485
FBgn0038886, Ugt49B2,chr3R,137.180119,2.012505965,2.01E-24,1.30E-22,1.576497691,7.17E-15,2.23E-14
FBgn0039215, CG6695,chr3R,2097.09632,0.954158709,3.82E-28,3.39E-26,-0.245675248,0.005390941,0.007830545
FBgn0039714, Zip99C,chr3R,5965.791394,-0.061394408,0.327409433,0.478558012,-1.938404024,1.90E-180,7.25E-179
FBgn0039711, CG7824,chr3R,116.8961097,0.231690903,0.098548137,0.189309329,0.652540984,0.000656988,0.001040743
FBgn0002567, Rab32,chr2R,3824.269966,-0.535502509,1.37E-06,1.02E-05,-1.702944095,1.08E-42,6.86E-42
FBgn0032001, CG8360,chr2L,824.5172021,-0.067332064,0.455569329,0.606611662,-2.249911542,2.86E-91,3.83E-90
FBgn0031548, CG8852,chr2L,653.0100092,-0.286208557,0.059321008,0.125740934,-0.652476249,0.003446514,0.005110654
FBgn0025682, scf,chr3L,2701.524849,0.170256509,6.42E-05,0.000329196,-0.243166972,3.49E-08,7.66E-08
FBgn0031778, lncRNA:CR9162,chr2L,21.17465125,0.160919373,0.332007369,0.483612468,3.475421485,2.44E-08,5.42E-08
FBgn0032907, CG9272,chr2L,735.9839431,-0.119082295,0.121569144,0.223711647,-2.581922637,9.58E-148,2.47E-146
FBgn0031813, Acox3,chr2L,301.0912472,0.158932377,0.140370095,0.250997763,0.597942526,1.56E-06,3.06E-06
FBgn0026620, tacc,chr3R,6777.807308,0.090795729,0.065992139,0.137209862,0.357603159,1.65E-12,4.63E-12
FBgn0003721, Tm1,chr3R,4186.541541,-0.103286436,0.029115867,0.06953133,-0.143464218,0.003029139,0.004511295
FBgn0034405, Jheh2,chr2R,2229.325557,-0.209267447,0.037201377,0.085253817,-0.606462858,1.52E-07,3.20E-07
FBgn0039915, Gat,chr4,403.3577158,2.147611632,2.86E-37,4.85E-35,3.269867273,5.24E-87,6.62E-86
FBgn0020445, E23,chr2L,330.4665153,-0.622451586,6.02E-07,4.82E-06,-1.536959378,1.47E-25,6.40E-25
FBgn0004509, Fur1,chr3R,1800.567846,-0.398771119,6.44E-12,1.14E-10,-0.046237578,0.413877138,0.463731526
FBgn0000117, arm,chrX,3501.671632,-0.042985029,0.288705772,0.435204718,0.098774401,0.014965664,0.020691604
FBgn0022361, Pur-alpha,chr4,479.5377389,-0.390739249,8.13E-05,0.000404948,-0.228696044,0.033129074,0.044067869
FBgn0023175, Prosalpha7,chr2R,7517.08442,-0.210156558,1.58E-05,9.38E-05,0.168100374,0.000691035,0.00109179
FBgn0010329, Tbh,chrX,87.48428025,-0.701461327,0.000368971,0.001558028,0.296349553,0.175505765,0.21157326
FBgn0011754, PhKgamma,chrX,2907.297276,0.245419524,0.000152275,0.000705657,0.225119916,0.000892974,0.00139494
FBgn0001991, Ca-alpha1D,chr2L,2415.208972,0.893838805,5.50E-29,5.22E-27,1.30719065,2.24E-59,1.90E-58
FBgn0032456, MRP,chr2L,4615.449949,-0.012979855,0.832588461,0.905857145,0.267622536,2.92E-05,5.19E-05
FBgn0067782, att-ORFB,chr3R,0,0,NA,NA,0,NA,NA
FBgn0027934, alpha-Est4aPsi,chr3R,25.24732531,-0.08880278,0.55698629,0.693778551,4.620057265,5.55E-10,1.36E-09
FBgn0034053, Cyp4aa1,chr2R,22.94344,0.360965495,0.068762242,0.141762771,1.802146657,6.17E-05,0.000106662
FBgn0034054, CG8366,chr2R,875.6163264,0.166502338,0.039591866,0.089838151,0.159041651,0.066258064,0.084812547
FBgn0050069, CG30069,chr2R,1852.556928,0.103794813,0.125222548,0.229335218,0.166081876,0.019293704,0.026364761
FBgn0039114, Lsd-1,chr3R,213.8707361,-0.18309647,0.164630129,0.284324257,1.297184863,8.78E-15,2.72E-14
FBgn0039116, CG10375,chr3R,1157.021734,0.281013021,5.86E-05,0.000303616,0.20782725,0.004717414,0.00688442
FBgn0015513, mbc,chr3R,2079.288066,0.087583683,0.196187292,0.324869712,0.132327223,0.061459662,0.079007103
FBgn0039120, Nup98-96,chr3R,7398.031241,0.144376233,0.070744985,0.14521908,0.730121881,4.23E-17,1.43E-16
FBgn0039118, CG10208,chr3R,268.0743336,-0.134109662,0.218764016,0.352973726,-0.708972396,1.20E-07,2.53E-07
FBgn0039117, tst,chr3R,709.6707812,0.160860115,0.05701548,0.12180889,0.847931267,4.93E-21,1.90E-20
FBgn0039115, CG10214,chr3R,431.7327091,0.210145071,0.02455852,0.060327969,0.643563051,2.40E-10,6.02E-10
